ticker,PIN,timestamp,VPIN
MWET3,0.7533062405568446,2020-08-27 13:06:38,0.9076923076923076
MWET3,0.7533062405568446,2020-08-27 13:06:05,0.9076923076923076
MWET3,0.7533062405568446,2020-08-27 13:06:09,0.9076923076923076
MWET3,0.7533062405568446,2020-08-27 13:06:13,0.9076923076923076
MWET3,0.7533062405568446,2020-08-27 13:06:16,0.9076923076923076
MWET3,0.7533062405568446,2020-08-27 13:06:20,0.9076923076923076
MWET3,0.7533062405568446,2020-08-27 13:06:46,0.9076923076923076
MWET3,0.7533062405568446,2020-08-27 13:06:50,0.9076923076923076
MWET3,0.7533062405568446,2020-08-27 13:06:50,0.9076923076923076
MWET3,0.7533062405568446,2020-08-27 13:06:59,0.9076923076923076
MWET3,0.7533062405568446,2020-08-27 13:07:00,0.9076923076923076
MWET3,0.7533062405568446,2020-08-27 13:07:35,0.9076923076923076
MWET3,0.7533062405568446,2020-08-27 13:07:41,0.9076923076923076
MWET3,0.7533062405568446,2020-08-27 13:07:28,0.9076923076923076
MWET3,0.7533062405568446,2020-08-27 13:07:56,0.9076923076923076
EEEL3,0.741385989357487,2020-05-19 16:39:02,1.0
EEEL3,0.741385989357487,2020-06-12 16:50:52,1.0
EEEL3,0.741385989357487,2020-06-12 16:51:35,1.0
EEEL3,0.741385989357487,2020-06-17 13:21:56,1.0
EEEL3,0.741385989357487,2020-06-24 14:54:11,1.0
EEEL3,0.741385989357487,2020-07-01 10:48:05,1.0
EEEL3,0.741385989357487,2020-07-03 12:49:27,1.0
EEEL3,0.741385989357487,2020-07-21 13:20:23,1.0
EEEL3,0.741385989357487,2020-07-30 12:48:34,1.0
EEEL3,0.741385989357487,2020-07-30 12:56:54,1.0
EEEL3,0.741385989357487,2020-09-23 17:00:00,1.0
EEEL3,0.741385989357487,2020-09-29 17:05:00,1.0
EEEL3,0.741385989357487,2020-09-29 17:05:00,1.0
EEEL3,0.741385989357487,2020-10-15 15:14:00,1.0
EEEL3,0.741385989357487,2020-10-16 15:30:52,1.0
PEAB3,0.7142724880640818,2020-10-06 10:18:10,0.9031578947368422
PEAB3,0.7142724880640818,2020-10-01 12:29:34,0.9031578947368422
PEAB3,0.7142724880640818,2020-10-01 12:44:29,0.9031578947368422
PEAB3,0.7142724880640818,2020-11-30 14:10:20,0.911578947368421
PEAB3,0.7142724880640818,2020-11-30 16:43:53,0.911578947368421
PEAB3,0.7142724880640818,2020-11-27 16:38:13,0.911578947368421
PEAB3,0.7142724880640818,2020-11-27 16:29:34,0.911578947368421
PEAB3,0.7142724880640818,2020-11-27 16:29:34,0.911578947368421
PEAB3,0.7142724880640818,2020-11-27 16:29:34,0.911578947368421
PEAB3,0.7142724880640818,2020-11-27 16:46:54,0.911578947368421
PEAB3,0.7142724880640818,2020-10-09 10:41:41,0.911578947368421
PEAB3,0.7142724880640818,2020-10-09 10:48:51,0.911578947368421
PEAB3,0.7142724880640818,2020-11-30 14:23:04,0.911578947368421
PEAB3,0.7142724880640818,2020-10-14 16:24:00,0.911578947368421
PEAB3,0.7142724880640818,2020-10-15 10:59:46,0.911578947368421
LIPR3,0.6894407132656922,2020-10-08 11:25:38,0.92
LIPR3,0.6894407132656922,2020-10-08 11:24:38,0.92
LIPR3,0.6894407132656922,2020-10-08 11:24:16,0.92
LIPR3,0.6894407132656922,2020-08-25 13:39:53,0.9270588235294116
LIPR3,0.6894407132656922,2020-08-25 12:41:46,0.9270588235294116
LIPR3,0.6894407132656922,2020-08-25 12:41:42,0.9270588235294116
LIPR3,0.6894407132656922,2020-10-16 11:30:37,0.9294117647058824
LIPR3,0.6894407132656922,2020-10-19 15:08:30,0.9294117647058824
LIPR3,0.6894407132656922,2020-10-16 11:25:35,0.9294117647058824
LIPR3,0.6894407132656922,2020-10-07 16:29:15,0.9294117647058824
LIPR3,0.6894407132656922,2020-10-08 11:18:59,0.9294117647058824
LIPR3,0.6894407132656922,2020-10-08 11:18:31,0.9294117647058824
LIPR3,0.6894407132656922,2020-10-08 11:17:30,0.9294117647058824
LIPR3,0.6894407132656922,2020-10-07 16:29:15,0.9294117647058824
LIPR3,0.6894407132656922,2020-10-08 11:23:17,0.9294117647058824
TEKA4,0.6785139134747038,2021-02-02 10:56:48,0.5728205128205128
TEKA4,0.6785139134747038,2021-02-02 13:11:27,0.5846153846153846
TEKA4,0.6785139134747038,2021-02-02 13:11:27,0.5846153846153846
TEKA4,0.6785139134747038,2021-02-02 13:11:27,0.5846153846153846
TEKA4,0.6785139134747038,2021-02-01 14:01:55,0.5882051282051282
TEKA4,0.6785139134747038,2021-02-02 10:48:29,0.5882051282051282
TEKA4,0.6785139134747038,2021-02-01 17:34:45,0.5969230769230769
TEKA4,0.6785139134747038,2021-02-02 10:15:17,0.5969230769230769
TEKA4,0.6785139134747038,2021-02-02 10:33:35,0.5984615384615385
TEKA4,0.6785139134747038,2021-02-01 15:12:39,0.601025641025641
TEKA4,0.6785139134747038,2021-02-01 17:00:31,0.601025641025641
TEKA4,0.6785139134747038,2021-02-01 13:51:10,0.601025641025641
TEKA4,0.6785139134747038,2021-02-01 14:05:49,0.601025641025641
TEKA4,0.6785139134747038,2021-02-02 13:25:43,0.6025641025641025
TEKA4,0.6785139134747038,2021-02-02 14:48:51,0.6025641025641025
BRGE8,0.6724693762942155,2020-08-21 10:25:15,0.9081081081081082
BRGE8,0.6724693762942155,2020-08-18 11:11:06,0.9091891891891892
BRGE8,0.6724693762942155,2020-08-18 11:01:29,0.9091891891891892
BRGE8,0.6724693762942155,2020-08-18 10:59:53,0.9102702702702704
BRGE8,0.6724693762942155,2020-08-11 17:05:00,0.9102702702702704
BRGE8,0.6724693762942155,2020-08-18 10:59:04,0.9102702702702704
BRGE8,0.6724693762942155,2020-08-18 10:59:04,0.9102702702702704
BRGE8,0.6724693762942155,2020-08-18 10:59:53,0.9102702702702704
BRGE8,0.6724693762942155,2020-08-21 10:43:54,0.918918918918919
BRGE8,0.6724693762942155,2020-08-21 10:43:54,0.918918918918919
BRGE8,0.6724693762942155,2020-08-21 10:43:54,0.918918918918919
BRGE8,0.6724693762942155,2020-08-11 15:33:25,0.918918918918919
BRGE8,0.6724693762942155,2020-08-11 15:34:05,0.918918918918919
BRGE8,0.6724693762942155,2020-08-11 15:34:43,0.918918918918919
BRGE8,0.6724693762942155,2020-08-11 16:11:27,0.918918918918919
BRGE8,0.6716295407163174,2020-08-21 10:25:15,0.9081081081081082
BRGE8,0.6716295407163174,2020-08-18 11:11:06,0.9091891891891892
BRGE8,0.6716295407163174,2020-08-18 11:01:29,0.9091891891891892
BRGE8,0.6716295407163174,2020-08-18 10:59:53,0.9102702702702704
BRGE8,0.6716295407163174,2020-08-11 17:05:00,0.9102702702702704
BRGE8,0.6716295407163174,2020-08-18 10:59:04,0.9102702702702704
BRGE8,0.6716295407163174,2020-08-18 10:59:04,0.9102702702702704
BRGE8,0.6716295407163174,2020-08-18 10:59:53,0.9102702702702704
BRGE8,0.6716295407163174,2020-08-21 10:43:54,0.918918918918919
BRGE8,0.6716295407163174,2020-08-21 10:43:54,0.918918918918919
BRGE8,0.6716295407163174,2020-08-21 10:43:54,0.918918918918919
BRGE8,0.6716295407163174,2020-08-11 15:33:25,0.918918918918919
BRGE8,0.6716295407163174,2020-08-11 15:34:05,0.918918918918919
BRGE8,0.6716295407163174,2020-08-11 15:34:43,0.918918918918919
BRGE8,0.6716295407163174,2020-08-11 16:11:27,0.918918918918919
PEAB3,0.6634109923723305,2020-10-06 10:18:10,0.9031578947368422
PEAB3,0.6634109923723305,2020-10-01 12:29:34,0.9031578947368422
PEAB3,0.6634109923723305,2020-10-01 12:44:29,0.9031578947368422
PEAB3,0.6634109923723305,2020-11-30 14:10:20,0.911578947368421
PEAB3,0.6634109923723305,2020-11-30 16:43:53,0.911578947368421
PEAB3,0.6634109923723305,2020-11-27 16:38:13,0.911578947368421
PEAB3,0.6634109923723305,2020-11-27 16:29:34,0.911578947368421
PEAB3,0.6634109923723305,2020-11-27 16:29:34,0.911578947368421
PEAB3,0.6634109923723305,2020-11-27 16:29:34,0.911578947368421
PEAB3,0.6634109923723305,2020-11-27 16:46:54,0.911578947368421
PEAB3,0.6634109923723305,2020-10-09 10:41:41,0.911578947368421
PEAB3,0.6634109923723305,2020-10-09 10:48:51,0.911578947368421
PEAB3,0.6634109923723305,2020-11-30 14:23:04,0.911578947368421
PEAB3,0.6634109923723305,2020-10-14 16:24:00,0.911578947368421
PEAB3,0.6634109923723305,2020-10-15 10:59:46,0.911578947368421
DASA3,0.657161448112206,2020-11-20 11:45:32,0.88
DASA3,0.657161448112206,2020-11-16 14:40:49,0.88
DASA3,0.657161448112206,2020-11-16 17:37:39,0.88
DASA3,0.657161448112206,2020-11-18 13:19:54,0.88
DASA3,0.657161448112206,2020-11-27 13:39:34,0.88
DASA3,0.657161448112206,2020-11-24 10:24:18,0.88
DASA3,0.657161448112206,2020-11-24 16:48:11,0.88
DASA3,0.657161448112206,2020-11-24 15:03:57,0.88
DASA3,0.657161448112206,2020-11-24 13:18:06,0.88
DASA3,0.657161448112206,2020-11-24 14:55:06,0.88
DASA3,0.657161448112206,2020-11-26 18:00:00,0.88
DASA3,0.657161448112206,2020-11-16 10:54:19,0.8892307692307693
DASA3,0.657161448112206,2020-12-02 15:28:01,0.8892307692307693
DASA3,0.657161448112206,2020-12-02 11:47:16,0.8892307692307693
DASA3,0.657161448112206,2020-12-02 11:39:12,0.8892307692307693
TEKA3,0.6193117895282709,2020-07-17 15:34:56,0.8533333333333334
TEKA3,0.6193117895282709,2020-11-19 11:35:17,0.8577777777777778
TEKA3,0.6193117895282709,2020-11-17 14:09:32,0.8577777777777778
TEKA3,0.6193117895282709,2020-11-23 15:33:33,0.8577777777777778
TEKA3,0.6193117895282709,2020-11-23 15:33:07,0.8577777777777778
TEKA3,0.6193117895282709,2020-11-23 11:43:50,0.8577777777777778
TEKA3,0.6193117895282709,2020-11-23 11:39:08,0.8577777777777778
TEKA3,0.6193117895282709,2020-11-19 18:05:00,0.8577777777777778
TEKA3,0.6193117895282709,2020-11-19 13:40:08,0.8577777777777778
TEKA3,0.6193117895282709,2020-11-19 12:21:06,0.8577777777777778
TEKA3,0.6193117895282709,2020-11-17 14:20:55,0.8577777777777778
TEKA3,0.6193117895282709,2020-11-19 10:48:47,0.8577777777777778
TEKA3,0.6193117895282709,2020-11-17 18:05:00,0.8577777777777778
TEKA3,0.6193117895282709,2020-07-06 16:24:40,0.8622222222222222
TEKA3,0.6193117895282709,2020-07-21 14:15:08,0.8622222222222222
TXRX3,0.618501626690623,2020-06-17 14:02:56,0.9163636363636364
TXRX3,0.618501626690623,2020-06-17 14:10:28,0.9163636363636364
TXRX3,0.618501626690623,2020-06-17 14:10:28,0.9163636363636364
TXRX3,0.618501626690623,2020-06-17 14:15:07,0.9163636363636364
TXRX3,0.618501626690623,2020-06-17 14:15:08,0.9163636363636364
TXRX3,0.618501626690623,2020-06-17 14:15:18,0.9163636363636364
TXRX3,0.618501626690623,2020-06-17 14:15:18,0.9163636363636364
TXRX3,0.618501626690623,2020-06-17 14:17:39,0.9163636363636364
TXRX3,0.618501626690623,2020-06-17 13:52:21,0.9163636363636364
TXRX3,0.618501626690623,2020-06-17 16:08:22,0.9272727272727272
TXRX3,0.618501626690623,2020-06-17 16:08:22,0.9272727272727272
TXRX3,0.618501626690623,2020-06-17 16:08:22,0.9272727272727272
TXRX3,0.618501626690623,2020-06-17 16:08:22,0.9272727272727272
TXRX3,0.618501626690623,2020-06-17 14:21:21,0.9309090909090908
TXRX3,0.618501626690623,2020-06-17 14:23:43,0.9309090909090908
BMIN3,0.6058814741752695,2021-01-07 17:52:25,0.84
BMIN3,0.6058814741752695,2021-01-07 17:43:11,0.84
BMIN3,0.6058814741752695,2020-07-28 15:19:16,0.84
BMIN3,0.6058814741752695,2020-07-28 15:19:22,0.84
BMIN3,0.6058814741752695,2020-07-28 15:19:29,0.84
BMIN3,0.6058814741752695,2020-07-28 15:17:10,0.84
BMIN3,0.6058814741752695,2020-07-28 15:17:04,0.84
BMIN3,0.6058814741752695,2020-09-08 12:13:16,0.84
BMIN3,0.6058814741752695,2020-09-08 12:13:20,0.84
BMIN3,0.6058814741752695,2020-09-08 12:13:23,0.84
BMIN3,0.6058814741752695,2020-07-28 15:19:00,0.84
BMIN3,0.6058814741752695,2020-07-28 15:18:32,0.84
BMIN3,0.6058814741752695,2020-05-15 15:58:00,0.84
BMIN3,0.6058814741752695,2020-05-15 15:58:37,0.84
BMIN3,0.6058814741752695,2020-05-15 15:58:36,0.84
NUTR3,0.6051504842525628,2020-07-30 12:29:12,0.8342857142857143
NUTR3,0.6051504842525628,2020-07-30 12:28:49,0.84
NUTR3,0.6051504842525628,2020-07-30 15:03:52,0.84
NUTR3,0.6051504842525628,2020-07-30 12:29:01,0.84
NUTR3,0.6051504842525628,2020-07-30 12:28:36,0.84
NUTR3,0.6051504842525628,2020-07-30 15:02:29,0.8457142857142858
NUTR3,0.6051504842525628,2020-07-30 15:02:45,0.8457142857142858
NUTR3,0.6051504842525628,2020-07-30 15:04:18,0.8457142857142858
NUTR3,0.6051504842525628,2020-07-30 14:06:34,0.8457142857142858
NUTR3,0.6051504842525628,2020-07-30 12:27:57,0.8457142857142858
NUTR3,0.6051504842525628,2020-07-30 14:19:54,0.8457142857142858
NUTR3,0.6051504842525628,2020-06-12 15:17:01,0.8457142857142858
NUTR3,0.6051504842525628,2020-06-12 15:16:26,0.8457142857142858
NUTR3,0.6051504842525628,2020-06-12 15:02:15,0.8457142857142858
NUTR3,0.6051504842525628,2020-07-30 12:43:59,0.8514285714285714
